company_id,billing_month,industry,region,company_size,subscription_tier,contract_type,seats_purchased,active_users,support_tickets,feature_usage_score,account_health_score,tenure_months,mrr,churn,customer_status
CUST-00440,2024-10-01,Technology,North America,Small Business,Bronze,Annual,30,8,4,34,22,15,508.39,0,Active
CUST-00440,2024-11-01,Technology,North America,Small Business,Bronze,Annual,30,11,5,47,31,16,597.06,0,Active
CUST-00440,2024-12-01,Technology,North America,Small Business,Bronze,Annual,30,9,1,40,30,17,533.74,0,Active
CUST-00440,2025-01-01,Technology,North America,Small Business,Bronze,Annual,30,10,1,45,34,18,551.1,0,Active
CUST-00440,2025-02-01,Technology,North America,Small Business,Bronze,Annual,30,7,6,31,17,19,465.85,1,Churned
CUST-00441,2024-01-01,Professional Services,North America,Small Business,Gold,Monthly,60,30,3,58,43,11,4743.89,0,Active
CUST-00441,2024-02-01,Professional Services,North America,Small Business,Gold,Monthly,60,34,7,67,45,12,5143.84,0,Active
CUST-00441,2024-03-01,Professional Services,North America,Small Business,Gold,Monthly,60,41,6,79,57,13,5446.11,0,Active
CUST-00441,2024-04-01,Professional Services,North America,Small Business,Gold,Monthly,60,30,8,58,37,14,4508.51,0,Active
CUST-00441,2024-05-01,Professional Services,North America,Small Business,Gold,Monthly,60,41,5,79,58,15,5519.98,0,Active
CUST-00441,2024-06-01,Professional Services,North America,Small Business,Gold,Monthly,60,36,2,71,55,16,4878.82,0,Active
CUST-00441,2024-07-01,Professional Services,North America,Small Business,Gold,Monthly,60,39,2,76,59,17,5476.81,0,Active
CUST-00441,2024-08-01,Professional Services,North America,Small Business,Gold,Monthly,60,27,3,53,39,18,4431.82,0,Active
CUST-00441,2024-09-01,Professional Services,North America,Small Business,Gold,Monthly,60,35,1,68,54,19,5290.8,0,Active
CUST-00441,2024-10-01,Professional Services,North America,Small Business,Gold,Monthly,60,30,10,58,35,20,4696.2,0,Active
CUST-00441,2024-11-01,Professional Services,North America,Small Business,Gold,Monthly,60,30,2,58,44,21,4693.08,0,Active
CUST-00441,2024-12-01,Professional Services,North America,Small Business,Gold,Monthly,60,27,3,53,39,22,4229.1,0,Active
CUST-00441,2025-01-01,Professional Services,North America,Small Business,Gold,Monthly,60,36,2,71,55,23,5138.25,0,Active
CUST-00441,2025-02-01,Professional Services,North America,Small Business,Gold,Monthly,60,39,1,75,60,24,5484.71,0,Active
CUST-00441,2025-03-01,Professional Services,North America,Small Business,Gold,Monthly,60,29,2,57,43,25,4516.86,0,Active
CUST-00441,2025-04-01,Professional Services,North America,Small Business,Gold,Monthly,60,36,6,70,49,26,4767.33,0,Active
CUST-00441,2025-05-01,Professional Services,North America,Small Business,Gold,Monthly,60,40,5,77,56,27,5488.06,0,Active
CUST-00441,2025-06-01,Professional Services,North America,Small Business,Gold,Monthly,60,34,4,67,49,28,5191.68,0,Active
CUST-00442,2024-01-01,Logistics,North America,Mid Market,Silver,Annual,188,137,0,70,60,4,7561.6,0,Active
CUST-00442,2024-02-01,Logistics,North America,Mid Market,Silver,Annual,188,113,5,58,43,5,5907.31,0,Active
CUST-00442,2024-03-01,Logistics,North America,Mid Market,Silver,Annual,188,125,1,64,53,6,6549.53,0,Active
CUST-00442,2024-04-01,Logistics,North America,Mid Market,Silver,Annual,188,104,2,53,43,7,5579.0,0,Active
CUST-00442,2024-05-01,Logistics,North America,Mid Market,Silver,Annual,188,106,1,54,45,8,5698.44,0,Active
CUST-00442,2024-06-01,Logistics,North America,Mid Market,Silver,Annual,188,119,6,61,45,9,6109.45,0,Active
CUST-00442,2024-07-01,Logistics,North America,Mid Market,Silver,Annual,188,94,1,48,40,10,5181.38,0,Active
CUST-00442,2024-08-01,Logistics,North America,Mid Market,Silver,Annual,188,56,14,29,9,11,3486.52,0,Active
CUST-00442,2024-09-01,Logistics,North America,Mid Market,Silver,Annual,188,92,2,47,38,12,5302.04,0,Active
CUST-00442,2024-10-01,Logistics,North America,Mid Market,Silver,Annual,188,127,0,65,55,13,6190.23,0,Active
CUST-00442,2024-11-01,Logistics,North America,Mid Market,Silver,Annual,188,76,6,39,26,14,4561.88,0,Active
CUST-00442,2024-12-01,Logistics,North America,Mid Market,Silver,Annual,188,113,2,58,47,15,6146.38,0,Active
CUST-00442,2025-01-01,Logistics,North America,Mid Market,Silver,Annual,188,119,7,61,44,16,5906.19,0,Active
CUST-00442,2025-02-01,Logistics,North America,Mid Market,Silver,Annual,188,102,4,52,39,17,5457.31,0,Active
CUST-00442,2025-03-01,Logistics,North America,Mid Market,Silver,Annual,188,119,2,61,50,18,6038.04,0,Active
CUST-00442,2025-04-01,Logistics,North America,Mid Market,Silver,Annual,188,110,1,56,47,19,5741.92,0,Active
CUST-00442,2025-05-01,Logistics,North America,Mid Market,Silver,Annual,188,100,3,51,40,20,5189.52,0,Active
CUST-00442,2025-06-01,Logistics,North America,Mid Market,Silver,Annual,188,117,2,60,49,21,5976.25,0,Active
CUST-00443,2024-01-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,18,0,43,38,16,760.76,0,Active
CUST-00443,2024-02-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,18,2,43,36,17,708.87,0,Active
CUST-00443,2024-03-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,19,2,46,38,18,749.37,0,Active
CUST-00443,2024-04-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,17,1,42,36,19,782.2,0,Active
CUST-00443,2024-05-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,25,6,59,46,20,991.38,0,Active
CUST-00443,2024-06-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,26,1,63,55,21,969.61,0,Active
CUST-00443,2024-07-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,16,6,38,27,22,698.35,0,Active
CUST-00443,2024-08-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,20,1,49,42,23,813.99,0,Active
CUST-00443,2024-09-01,Retail,Asia Pacific,Small Business,Bronze,Annual,35,14,4,34,25,24,601.32,1,Churned
CUST-00444,2024-01-01,Logistics,Europe,Small Business,Bronze,Annual,21,9,3,44,33,13,549.32,0,Active
CUST-00444,2024-02-01,Logistics,Europe,Small Business,Bronze,Annual,21,12,0,58,49,14,567.83,0,Active
CUST-00444,2024-03-01,Logistics,Europe,Small Business,Bronze,Annual,21,9,2,42,33,15,558.36,0,Active
CUST-00444,2024-04-01,Logistics,Europe,Small Business,Bronze,Annual,21,9,7,45,29,16,483.65,1,Churned
CUST-00445,2024-01-01,Healthcare,Europe,Small Business,Bronze,Annual,47,16,8,35,19,9,726.99,0,Active
CUST-00445,2024-02-01,Healthcare,Europe,Small Business,Bronze,Annual,47,21,2,46,36,10,848.26,0,Active
CUST-00445,2024-03-01,Healthcare,Europe,Small Business,Bronze,Annual,47,25,0,56,46,11,942.96,0,Active
CUST-00445,2024-04-01,Healthcare,Europe,Small Business,Bronze,Annual,47,22,2,48,38,12,894.95,0,Active
CUST-00445,2024-05-01,Healthcare,Europe,Small Business,Bronze,Annual,47,19,3,43,32,13,721.01,0,Active
CUST-00445,2024-06-01,Healthcare,Europe,Small Business,Bronze,Annual,47,27,4,59,44,14,905.9,0,Active
CUST-00445,2024-07-01,Healthcare,Europe,Small Business,Bronze,Annual,47,22,1,48,39,15,872.6,0,Active
CUST-00445,2024-08-01,Healthcare,Europe,Small Business,Bronze,Annual,47,27,1,59,48,16,1005.55,0,Active
CUST-00445,2024-09-01,Healthcare,Europe,Small Business,Bronze,Annual,47,16,10,36,18,17,670.24,0,Active
CUST-00445,2024-10-01,Healthcare,Europe,Small Business,Bronze,Annual,47,28,4,62,47,18,965.67,0,Active
CUST-00445,2024-11-01,Healthcare,Europe,Small Business,Bronze,Annual,47,16,4,35,24,19,675.97,0,Active
CUST-00445,2024-12-01,Healthcare,Europe,Small Business,Bronze,Annual,47,17,8,38,22,20,759.93,0,Active
CUST-00445,2025-01-01,Healthcare,Europe,Small Business,Bronze,Annual,47,21,3,47,35,21,765.47,1,Churned
CUST-00446,2024-01-01,Healthcare,North America,Small Business,Silver,Monthly,46,27,2,53,44,7,2031.33,0,Active
CUST-00446,2024-02-01,Healthcare,North America,Small Business,Silver,Monthly,46,31,1,61,52,8,2293.78,0,Active
CUST-00446,2024-03-01,Healthcare,North America,Small Business,Silver,Monthly,46,31,1,61,52,9,2265.28,0,Active
CUST-00446,2024-04-01,Healthcare,North America,Small Business,Silver,Monthly,46,37,2,72,60,10,2602.56,0,Active
CUST-00446,2024-05-01,Healthcare,North America,Small Business,Silver,Monthly,46,30,2,59,49,11,2262.29,0,Active
CUST-00446,2024-06-01,Healthcare,North America,Small Business,Silver,Monthly,46,33,7,64,47,12,2494.78,0,Active
CUST-00446,2024-07-01,Healthcare,North America,Small Business,Silver,Monthly,46,33,3,64,52,13,2415.85,0,Active
CUST-00446,2024-08-01,Healthcare,North America,Small Business,Silver,Monthly,46,27,3,53,42,14,2161.33,0,Active
CUST-00446,2024-09-01,Healthcare,North America,Small Business,Silver,Monthly,46,27,1,53,45,15,2254.01,0,Active
CUST-00446,2024-10-01,Healthcare,North America,Small Business,Silver,Monthly,46,30,2,59,49,16,2077.35,0,Active
CUST-00446,2024-11-01,Healthcare,North America,Small Business,Silver,Monthly,46,26,1,50,42,17,1966.71,0,Active
CUST-00446,2024-12-01,Healthcare,North America,Small Business,Silver,Monthly,46,39,4,75,61,18,2707.1,0,Active
CUST-00446,2025-01-01,Healthcare,North America,Small Business,Silver,Monthly,46,31,1,60,51,19,2141.39,0,Active
CUST-00446,2025-02-01,Healthcare,North America,Small Business,Silver,Monthly,46,35,1,68,58,20,2447.53,0,Active
CUST-00446,2025-03-01,Healthcare,North America,Small Business,Silver,Monthly,46,32,2,62,52,21,2271.04,0,Active
CUST-00446,2025-04-01,Healthcare,North America,Small Business,Silver,Monthly,46,26,0,51,44,22,2218.46,0,Active
CUST-00446,2025-05-01,Healthcare,North America,Small Business,Silver,Monthly,46,30,3,58,47,23,2133.47,0,Active
CUST-00446,2025-06-01,Healthcare,North America,Small Business,Silver,Monthly,46,27,0,53,46,24,2075.16,0,Active
CUST-00447,2024-01-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,26,16,5,56,42,7,3618.38,0,Active
CUST-00447,2024-02-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,26,16,4,58,45,8,3560.38,0,Active
CUST-00447,2024-03-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,26,18,5,65,50,9,3672.33,0,Active
CUST-00447,2024-04-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,26,16,6,59,43,10,3438.41,0,Active
CUST-00447,2024-05-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,26,20,2,72,60,11,3510.11,0,Active
CUST-00447,2024-06-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,26,18,5,66,50,12,3823.7,0,Active
CUST-00447,2024-07-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,26,22,3,79,64,13,4177.86,0,Active
CUST-00447,2024-08-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,26,17,6,62,46,14,3819.47,1,Churned
CUST-00448,2024-01-01,Professional Services,Asia Pacific,Small Business,Bronze,Monthly,43,14,1,44,33,7,636.31,0,Active
CUST-00448,2024-02-01,Professional Services,Asia Pacific,Small Business,Bronze,Monthly,43,21,3,66,48,8,859.39,0,Active
CUST-00448,2024-03-01,Professional Services,Asia Pacific,Small Business,Bronze,Monthly,43,4,7,15,2,9,373.03,0,Active
CUST-00448,2024-04-01,Professional Services,Asia Pacific,Small Business,Bronze,Monthly,43,15,1,47,35,10,640.3,0,Active
CUST-00448,2024-05-01,Professional Services,Asia Pacific,Small Business,Bronze,Monthly,43,20,2,64,47,11,827.02,0,Active
CUST-00448,2024-06-01,Professional Services,Asia Pacific,Small Business,Bronze,Monthly,43,17,2,53,39,12,750.59,0,Active
CUST-00448,2024-07-01,Professional Services,Asia Pacific,Small Business,Bronze,Monthly,43,16,1,49,37,13,718.63,1,Churned
CUST-00449,2024-01-01,Finance,North America,Enterprise,Bronze,Annual,539,242,5,48,34,16,6257.37,0,Active
CUST-00449,2024-02-01,Finance,North America,Enterprise,Bronze,Annual,539,156,8,31,16,17,3942.73,0,Active
CUST-00449,2024-03-01,Finance,North America,Enterprise,Bronze,Annual,539,121,10,24,8,18,3169.8,0,Active
CUST-00449,2024-04-01,Finance,North America,Enterprise,Bronze,Annual,539,151,6,30,17,19,3792.62,1,Churned
CUST-00450,2024-01-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,35,2,68,50,13,2376.76,0,Active
CUST-00450,2024-02-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,25,3,50,34,14,1893.93,0,Active
CUST-00450,2024-03-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,24,3,48,33,15,2099.32,0,Active
CUST-00450,2024-04-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,31,5,62,41,16,2398.95,0,Active
CUST-00450,2024-05-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,29,1,57,42,17,2243.89,0,Active
CUST-00450,2024-06-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,31,0,62,47,18,2370.59,0,Active
CUST-00450,2024-07-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,36,5,70,48,19,2640.06,0,Active
CUST-00450,2024-08-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,31,1,61,45,20,2234.52,0,Active
CUST-00450,2024-09-01,Professional Services,Asia Pacific,Small Business,Silver,Annual,75,23,3,46,31,21,2022.29,1,Churned
CUST-00451,2024-01-01,Healthcare,Europe,Small Business,Gold,Monthly,17,8,6,58,39,4,2925.2,1,Churned
CUST-00452,2024-01-01,Technology,Europe,Mid Market,Bronze,Monthly,87,22,10,36,15,4,841.57,0,Active
CUST-00452,2024-02-01,Technology,Europe,Mid Market,Bronze,Monthly,87,29,2,46,33,5,1042.42,1,Churned
CUST-00453,2024-01-01,Technology,Europe,Small Business,Gold,Monthly,29,18,4,54,43,5,3724.57,0,Active
CUST-00453,2024-02-01,Technology,Europe,Small Business,Gold,Monthly,29,19,1,57,49,6,3771.99,0,Active
CUST-00453,2024-03-01,Technology,Europe,Small Business,Gold,Monthly,29,23,3,71,58,7,4089.11,0,Active
CUST-00453,2024-04-01,Technology,Europe,Small Business,Gold,Monthly,29,23,2,69,58,8,3792.29,0,Active
CUST-00453,2024-05-01,Technology,Europe,Small Business,Gold,Monthly,29,25,4,75,61,9,4484.25,0,Active
CUST-00453,2024-06-01,Technology,Europe,Small Business,Gold,Monthly,29,25,4,75,61,10,4123.35,1,Churned
CUST-00454,2024-01-01,Healthcare,North America,Enterprise,Bronze,Annual,939,372,6,41,27,5,10040.78,0,Active
CUST-00454,2024-02-01,Healthcare,North America,Enterprise,Bronze,Annual,939,472,5,52,37,6,11522.91,0,Active
CUST-00454,2024-03-01,Healthcare,North America,Enterprise,Bronze,Annual,939,472,7,52,35,7,11976.39,0,Active
CUST-00454,2024-04-01,Healthcare,North America,Enterprise,Bronze,Annual,939,462,3,51,39,8,12141.44,0,Active
CUST-00454,2024-05-01,Healthcare,North America,Enterprise,Bronze,Annual,939,326,8,36,20,9,8490.7,1,Churned
CUST-00455,2024-01-01,Healthcare,North America,Mid Market,Silver,Annual,113,66,2,63,50,1,4150.35,0,Active
CUST-00455,2024-02-01,Healthcare,North America,Mid Market,Silver,Annual,113,72,0,69,57,2,4002.03,0,Active
CUST-00455,2024-03-01,Healthcare,North America,Mid Market,Silver,Annual,113,77,4,74,56,3,4292.97,0,Active
CUST-00455,2024-04-01,Healthcare,North America,Mid Market,Silver,Annual,113,59,2,57,44,4,3285.05,0,Active
CUST-00455,2024-05-01,Healthcare,North America,Mid Market,Silver,Annual,113,68,1,65,52,5,4060.47,1,Churned
CUST-00456,2024-01-01,Technology,Europe,Small Business,Bronze,Monthly,28,17,3,52,42,7,710.52,0,Active
CUST-00456,2024-02-01,Technology,Europe,Small Business,Bronze,Monthly,28,13,6,39,27,8,624.47,0,Active
CUST-00456,2024-03-01,Technology,Europe,Small Business,Bronze,Monthly,28,14,0,43,38,9,639.45,0,Active
CUST-00456,2024-04-01,Technology,Europe,Small Business,Bronze,Monthly,28,19,3,56,46,10,760.08,1,Churned
CUST-00457,2024-01-01,Retail,North America,Mid Market,Bronze,Annual,275,109,7,34,21,13,2797.02,0,Active
CUST-00457,2024-02-01,Retail,North America,Mid Market,Bronze,Annual,275,189,2,59,50,14,5067.1,0,Active
CUST-00457,2024-03-01,Retail,North America,Mid Market,Bronze,Annual,275,125,7,39,26,15,3235.66,0,Active
CUST-00457,2024-04-01,Retail,North America,Mid Market,Bronze,Annual,275,192,2,60,51,16,5362.99,0,Active
CUST-00457,2024-05-01,Retail,North America,Mid Market,Bronze,Annual,275,131,1,41,35,17,3817.67,0,Active
CUST-00457,2024-06-01,Retail,North America,Mid Market,Bronze,Annual,275,154,0,48,42,18,4168.88,0,Active
CUST-00457,2024-07-01,Retail,North America,Mid Market,Bronze,Annual,275,144,1,45,38,19,3795.65,0,Active
CUST-00457,2024-08-01,Retail,North America,Mid Market,Bronze,Annual,275,182,1,57,49,20,5148.83,0,Active
CUST-00457,2024-09-01,Retail,North America,Mid Market,Bronze,Annual,275,150,2,47,39,21,3915.25,0,Active
CUST-00457,2024-10-01,Retail,North America,Mid Market,Bronze,Annual,275,102,8,32,18,22,2902.34,0,Active
CUST-00457,2024-11-01,Retail,North America,Mid Market,Bronze,Annual,275,144,2,45,37,23,3619.6,0,Active
CUST-00457,2024-12-01,Retail,North America,Mid Market,Bronze,Annual,275,27,1,7,5,24,922.79,0,Active
CUST-00457,2025-01-01,Retail,North America,Mid Market,Bronze,Annual,275,202,1,63,54,25,5575.55,0,Active
CUST-00457,2025-02-01,Retail,North America,Mid Market,Bronze,Annual,275,125,7,39,26,26,3514.05,1,Churned
CUST-00458,2024-01-01,Finance,North America,Small Business,Bronze,Monthly,77,8,7,13,1,12,497.64,0,Active
CUST-00458,2024-02-01,Finance,North America,Small Business,Bronze,Monthly,77,35,1,57,44,13,1096.7,0,Active
CUST-00458,2024-03-01,Finance,North America,Small Business,Bronze,Monthly,77,27,1,45,34,14,1011.87,0,Active
CUST-00458,2024-04-01,Finance,North America,Small Business,Bronze,Monthly,77,26,4,43,29,15,919.61,0,Active
CUST-00458,2024-05-01,Finance,North America,Small Business,Bronze,Monthly,77,32,2,52,39,16,1181.54,0,Active
CUST-00458,2024-06-01,Finance,North America,Small Business,Bronze,Monthly,77,29,0,47,37,17,986.17,0,Active
CUST-00458,2024-07-01,Finance,North America,Small Business,Bronze,Monthly,77,20,8,33,16,18,786.85,0,Active
CUST-00458,2024-08-01,Finance,North America,Small Business,Bronze,Monthly,77,29,4,47,32,19,1052.71,0,Active
CUST-00458,2024-09-01,Finance,North America,Small Business,Bronze,Monthly,77,31,0,51,40,20,1018.05,0,Active
CUST-00458,2024-10-01,Finance,North America,Small Business,Bronze,Monthly,77,29,0,47,37,21,1099.68,0,Active
CUST-00458,2024-11-01,Finance,North America,Small Business,Bronze,Monthly,77,15,6,25,12,22,675.48,0,Active
CUST-00458,2024-12-01,Finance,North America,Small Business,Bronze,Monthly,77,33,0,54,43,23,1050.56,1,Churned
CUST-00459,2024-01-01,Retail,North America,Mid Market,Bronze,Monthly,198,49,6,37,21,14,1562.74,0,Active
CUST-00459,2024-02-01,Retail,North America,Mid Market,Bronze,Monthly,198,74,1,55,41,15,2157.08,0,Active
CUST-00459,2024-03-01,Retail,North America,Mid Market,Bronze,Monthly,198,37,7,28,13,16,1207.94,0,Active
CUST-00459,2024-04-01,Retail,North America,Mid Market,Bronze,Monthly,198,68,2,51,36,17,1904.93,0,Active
CUST-00459,2024-05-01,Retail,North America,Mid Market,Bronze,Monthly,198,35,7,26,11,18,1258.96,0,Active
CUST-00459,2024-06-01,Retail,North America,Mid Market,Bronze,Monthly,198,45,7,34,17,19,1325.33,0,Active
CUST-00459,2024-07-01,Retail,North America,Mid Market,Bronze,Monthly,198,74,3,55,38,20,2236.93,0,Active
CUST-00459,2024-08-01,Retail,North America,Mid Market,Bronze,Monthly,198,64,2,48,34,21,1875.43,0,Active
CUST-00459,2024-09-01,Retail,North America,Mid Market,Bronze,Monthly,198,64,3,48,33,22,1856.47,0,Active
CUST-00459,2024-10-01,Retail,North America,Mid Market,Bronze,Monthly,198,70,6,52,32,23,1957.35,0,Active
CUST-00459,2024-11-01,Retail,North America,Mid Market,Bronze,Monthly,198,70,5,52,34,24,2055.68,0,Active
CUST-00459,2024-12-01,Retail,North America,Mid Market,Bronze,Monthly,198,48,3,36,24,25,1496.2,0,Active
CUST-00459,2025-01-01,Retail,North America,Mid Market,Bronze,Monthly,198,63,3,47,32,26,1735.27,0,Active
CUST-00459,2025-02-01,Retail,North America,Mid Market,Bronze,Monthly,198,70,3,52,36,27,2206.83,0,Active
CUST-00459,2025-03-01,Retail,North America,Mid Market,Bronze,Monthly,198,43,3,32,21,28,1380.24,0,Active
CUST-00459,2025-04-01,Retail,North America,Mid Market,Bronze,Monthly,198,58,3,43,29,29,1718.52,0,Active
CUST-00459,2025-05-01,Retail,North America,Mid Market,Bronze,Monthly,198,47,9,35,16,30,1555.02,0,Active
CUST-00459,2025-06-01,Retail,North America,Mid Market,Bronze,Monthly,198,67,0,50,38,31,1912.31,1,Churned
CUST-00460,2024-01-01,Professional Services,Latin America,Enterprise,Bronze,Monthly,710,163,7,27,13,1,4555.87,1,Churned
CUST-00461,2024-01-01,Technology,Middle East & Africa,Small Business,Silver,Annual,77,45,2,62,49,4,3065.1,0,Active
CUST-00461,2024-02-01,Technology,Middle East & Africa,Small Business,Silver,Annual,77,53,0,73,61,5,3379.32,0,Active
CUST-00461,2024-03-01,Technology,Middle East & Africa,Small Business,Silver,Annual,77,31,1,43,34,6,2170.53,0,Active
CUST-00461,2024-04-01,Technology,Middle East & Africa,Small Business,Silver,Annual,77,47,2,64,51,7,2844.24,0,Active
CUST-00461,2024-05-01,Technology,Middle East & Africa,Small Business,Silver,Annual,77,55,3,75,59,8,3163.5,1,Churned
CUST-00462,2024-01-01,Healthcare,Asia Pacific,Enterprise,Bronze,Monthly,398,125,5,43,27,15,3286.16,0,Active
CUST-00462,2024-02-01,Healthcare,Asia Pacific,Enterprise,Bronze,Monthly,398,139,1,48,36,16,3610.75,0,Active
CUST-00462,2024-03-01,Healthcare,Asia Pacific,Enterprise,Bronze,Monthly,398,154,4,53,36,17,4040.08,0,Active
CUST-00462,2024-04-01,Healthcare,Asia Pacific,Enterprise,Bronze,Monthly,398,72,6,25,12,18,1999.98,1,Churned
CUST-00463,2024-01-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,241,81,1,41,31,4,2173.8,1,Churned
CUST-00464,2024-01-01,Retail,North America,Enterprise,Silver,Monthly,814,619,6,64,50,1,28680.91,1,Churned
CUST-00465,2024-01-01,Healthcare,Europe,Small Business,Silver,Monthly,64,42,0,58,51,6,2582.81,0,Active
CUST-00465,2024-02-01,Healthcare,Europe,Small Business,Silver,Monthly,64,44,4,61,48,7,2900.7,0,Active
CUST-00465,2024-03-01,Healthcare,Europe,Small Business,Silver,Monthly,64,39,2,54,45,8,2537.62,0,Active
CUST-00465,2024-04-01,Healthcare,Europe,Small Business,Silver,Monthly,64,43,3,60,49,9,2720.03,0,Active
CUST-00465,2024-05-01,Healthcare,Europe,Small Business,Silver,Monthly,64,48,7,67,50,10,3157.7,0,Active
CUST-00465,2024-06-01,Healthcare,Europe,Small Business,Silver,Monthly,64,30,3,42,33,11,2406.58,0,Active
CUST-00465,2024-07-01,Healthcare,Europe,Small Business,Silver,Monthly,64,56,1,78,67,12,3324.69,0,Active
CUST-00465,2024-08-01,Healthcare,Europe,Small Business,Silver,Monthly,64,41,2,57,47,13,2608.0,0,Active
CUST-00465,2024-09-01,Healthcare,Europe,Small Business,Silver,Monthly,64,30,4,42,32,14,2397.89,1,Churned
CUST-00466,2024-01-01,Technology,Middle East & Africa,Small Business,Bronze,Monthly,25,9,1,55,40,9,566.06,0,Active
CUST-00466,2024-02-01,Technology,Middle East & Africa,Small Business,Bronze,Monthly,25,8,2,47,33,10,493.86,1,Churned
CUST-00467,2024-01-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,131,1,42,37,2,3448.85,0,Active
CUST-00467,2024-02-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,156,4,50,40,3,4142.22,0,Active
CUST-00467,2024-03-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,140,2,45,38,4,3769.53,0,Active
CUST-00467,2024-04-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,166,1,53,47,5,4665.25,0,Active
CUST-00467,2024-05-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,112,4,36,27,6,2905.2,0,Active
CUST-00467,2024-06-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,128,2,41,35,7,3401.91,0,Active
CUST-00467,2024-07-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,147,1,47,41,8,3934.15,0,Active
CUST-00467,2024-08-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,140,1,45,39,9,4043.63,0,Active
CUST-00467,2024-09-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,153,3,49,41,10,4416.74,0,Active
CUST-00467,2024-10-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,93,4,30,22,11,2474.95,0,Active
CUST-00467,2024-11-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,43,4,14,7,12,1385.3,0,Active
CUST-00467,2024-12-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,106,13,34,16,13,2766.9,0,Active
CUST-00467,2025-01-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,150,3,48,40,14,4011.24,0,Active
CUST-00467,2025-02-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,137,2,44,37,15,3942.64,0,Active
CUST-00467,2025-03-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,109,9,35,21,16,3048.36,0,Active
CUST-00467,2025-04-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,97,15,31,13,17,2750.33,0,Active
CUST-00467,2025-05-01,Healthcare,Latin America,Mid Market,Bronze,Monthly,250,125,0,40,36,18,3285.56,1,Churned
CUST-00468,2024-01-01,Technology,North America,Mid Market,Silver,Monthly,161,92,2,59,47,3,5441.89,1,Churned
CUST-00469,2024-01-01,Retail,Latin America,Small Business,Gold,Monthly,69,34,4,46,35,6,4806.29,0,Active
CUST-00469,2024-02-01,Retail,Latin America,Small Business,Gold,Monthly,69,67,6,89,70,7,7836.29,0,Active
CUST-00469,2024-03-01,Retail,Latin America,Small Business,Gold,Monthly,69,60,2,80,67,8,6569.45,0,Active
CUST-00469,2024-04-01,Retail,Latin America,Small Business,Gold,Monthly,69,53,5,71,55,9,6062.65,0,Active
CUST-00469,2024-05-01,Retail,Latin America,Small Business,Gold,Monthly,69,59,3,78,64,10,6724.54,1,Churned
CUST-00470,2024-01-01,Technology,North America,Small Business,Bronze,Annual,57,28,5,51,36,9,1049.84,0,Active
CUST-00470,2024-02-01,Technology,North America,Small Business,Bronze,Annual,57,23,1,43,34,10,837.16,0,Active
CUST-00470,2024-03-01,Technology,North America,Small Business,Bronze,Annual,57,24,2,44,34,11,870.74,0,Active
CUST-00470,2024-04-01,Technology,North America,Small Business,Bronze,Annual,57,27,2,49,38,12,957.82,0,Active
CUST-00470,2024-05-01,Technology,North America,Small Business,Bronze,Annual,57,14,3,26,18,13,599.16,0,Active
CUST-00470,2024-06-01,Technology,North America,Small Business,Bronze,Annual,57,26,4,48,35,14,916.5,0,Active
